timestamp,overview_id,review_id,review_url,rating_date,count_helpful,count_unhelpful,employee_job_end_year,employee_length,employee_responses,employee_status,employee_type,flag_covid,flag_featured,flags_business_outlook,flags_ceo_approval,flags_recommend_frend,rating_culture_values,rating_diversity_inclusion,rating_overall,rating_work_life,summary,company_name,review_advice,url,employee_location,employee_job_title,advice_to_management,overview_url,original_url,review_pros,review_cons,rating_compensation_benefits,rating_senior_leadership,rating_career_opportunities,glassdoor_employer_id
"2023-07-26 00:00:00.000","67943032","67943032","https://www.glassdoor.com/Reviews/Employee-Review-Cox-Communications-RVW67943032.htm","""2022-08-15T00:00:00.000Z""",2,"",2022,6,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",2,5,1,2,"Good old boys club","Cox Communications","","","","","","","","Your not held accountable for missing delivery dates
Pace of work is slow
Easy to hide","Too many changes in leadership
Leaders are afraid to make decisions. - lots of second guessing 
Not a good place unless you have excellent political skills",4,1,"",""
"2024-04-02 00:00:00.000","3767","21488946","https://www.glassdoor.co.uk/Reviews/Employee-Review-TD-RVW21488946.htm","""2018-07-15T13:51:15.407Z""",1,"",2018,6,"null","REGULAR","Former employee, more than 5 years","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,"",1,1,"Financial advisor","TD","","https://www.glassdoor.co.uk/Reviews/TD-Reviews-E3767_P1360.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","London, ON","Financial Advisor","CEO suck, pay base is very low and annual incentive pay is very low.","https://www.glassdoor.co.uk/Overview/Working-at-TD-EI_IE3767.11,13.htm","https://www.glassdoor.co.uk/Reviews/TD-Reviews-E3767.htm?filter.iso3Language=spa&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","Used to be a good company","CEO changed the whole thing, used to be customer first and willing to fix the fees, no longer the deal as the CEO changed the culture. Fees over everything. Manager also not willing to promote people and not really support for career advancement.",2,1,1,"3767"
"2024-04-02 00:00:00.000","35","48230543","https://www.glassdoor.co.uk/Reviews/Employee-Review-American-Express-RVW48230543.htm","""2021-06-11T14:08:34.227Z""",1,"",2017,20,"null","REGULAR","Former employee, more than 10 years","","","POSITIVE","APPROVE","POSITIVE",5,5,4,5,"Great Company","American Express","","https://www.glassdoor.co.uk/Reviews/American-Express-Reviews-E35_P642.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","New York, NY","Marketing Analyst","Make sure your people leaders really have a vested interest in seeing their people grow professionally. Tie their goals to it!","https://www.glassdoor.co.uk/Overview/Working-at-American-Express-EI_IE35.11,27.htm","https://www.glassdoor.co.uk/Reviews/American-Express-Reviews-E35.htm?filter.iso3Language=spa&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","Flexible working arrangements all around","Leaders could use more training",4,4,3,"35"
"2024-04-01 00:00:00.000","8843","10514095","https://www.glassdoor.co.uk/Reviews/Employee-Review-Citi-RVW10514095.htm","""2016-05-06T08:47:28.577Z""",1,"",2013,2,"null","REGULAR","Former employee, more than 1 year","","","NEUTRAL","APPROVE","POSITIVE",3,"",3,3,"Too Big","Citi","","https://www.glassdoor.co.uk/Reviews/Citi-Reviews-E8843_P2594.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","New York, NY","Financial Analyst","Implement more clearly defined lines of communication between businesses and departments to reduce redundancies. Also, teams should work together and encourage growth in each other, as competition often stunts progress at Citi","https://www.glassdoor.co.uk/Overview/Working-at-Citi-EI_IE8843.11,15.htm","https://www.glassdoor.co.uk/Reviews/Citi-Reviews-E8843.htm?filter.iso3Language=ita&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","Great Benefits, pay in line with industry salaries. Many opportunities for promotion and to switch business areas.","Too much bureaucracy. Lack of communication between business units and working groups, where the same project may be done by 3 or 4 separate groups without their knowledge.",3,3,3,"8843"
"2024-04-02 00:00:00.000","161","46724166","https://www.glassdoor.co.uk/Reviews/Employee-Review-The-Coca-Cola-Company-RVW46724166.htm","""2021-05-10T09:27:02.247Z""","","",2020,2,"null","REGULAR","Former employee, more than 1 year","","","NEUTRAL","APPROVE","POSITIVE",4,4,4,3,"Great Company","The Coca-Cola Company","","https://www.glassdoor.co.uk/Reviews/The-Coca-Cola-Company-Reviews-E161_P270.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","Toronto, ON","Manufacturing Supervisor","none","https://www.glassdoor.co.uk/Overview/Working-at-The-Coca-Cola-Company-EI_IE161.11,32.htm","https://www.glassdoor.co.uk/Reviews/The-Coca-Cola-Company-Reviews-E161.htm?filter.iso3Language=spa&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","great company with great benefits","none. Depends on the leadership at the time",3,3,4,"161"
"2024-04-01 00:00:00.000","432","54529892","https://www.glassdoor.co.uk/Reviews/Employee-Review-McDonald-s-RVW54529892.htm","""2021-10-26T16:39:04.280Z""","","",2020,1,"null","REGULAR","Former employee, less than 1 year","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Bad","McDonald's","","https://www.glassdoor.co.uk/Reviews/McDonald-s-Reviews-E432_P5662.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","N/A","Customer Service (CSR)","They need to pay more","https://www.glassdoor.co.uk/Overview/Working-at-McDonald-s-EI_IE432.11,21.htm","https://www.glassdoor.co.uk/Reviews/McDonald-s-Reviews-E432.htm?filter.iso3Language=por&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","People were fun to work eith","Not worth the pay at all",1,1,1,"432"
"2024-04-02 00:00:00.000","3358","8717309","https://www.glassdoor.co.uk/Reviews/Employee-Review-RBC-RVW8717309.htm","""2015-11-22T04:08:43.953Z""",1,"",2015,4,"null","REGULAR","Former employee, more than 3 years","","","NEGATIVE","DISAPPROVE","NEGATIVE",2,"",2,2,"Cross Border Morgage Advisor","RBC","","https://www.glassdoor.co.uk/Reviews/RBC-Reviews-E3358_P1420.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","Raleigh, NC","Anonymous Employee","Invest in marketing and let your sales people do their jobs.  Understand this is the U.S and regulations and way different here than in Canada so the operations will never ever run like they do in Canada.  Let your Managers do their jobs and stop trying to run every department from your ivory towers and stop bringing in consultants to change things every year.  You had a capable team as the numbers should have clearly shown you.  Also, it is expected that you work 50 plus hours per week.","https://www.glassdoor.co.uk/Overview/Working-at-RBC-EI_IE3358.11,14.htm","https://www.glassdoor.co.uk/Reviews/RBC-Reviews-E3358.htm?filter.iso3Language=spa&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","Good benefits.  Unfortunately that's where it ends if you are in a sales role.","I have never seen an organization that hates the sales staff as is the case at RBC Bank.  They constantly reduce the staff yearly while continue to increase the goals.  While sales people constantly get reduced they will turn around and hire more audit, risk and anything else that is a cost to the company while the department (sales) that actually brings in revenue is constantly under the gun and no matter how well you do the CEO still treats you like trash.",4,1,2,"3358"
"2023-07-23 00:00:00.000","62819826","62819826","https://www.glassdoor.com/Reviews/Employee-Review-Cosmic-Strands-RVW62819826.htm","""2022-04-15T00:00:00.000Z""",1,"",2021,1,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Liars, scammers, or frauds-- hard to tell which one","Cosmic Strands","","","","","","","","You can work for home. Too bad you're working for free.","Don't believe the fake reviews saying that they will pay on time. This will almost (always) never happen. I have had to wait over a month to get paid, and the pay is extremely low at that.

Like other reviewers said, the admins and the CEO (alike) of Cosmic Strands speak poor English, so it's difficult to imagine how they can possible judge quality academic work.

I have nothing good to say about them. I have avoided writing this review but they still owe me $100+ so they deserve it.",1,1,"",""
"2023-07-23 00:00:00.000","62701476","62701476","https://www.glassdoor.com/Reviews/Employee-Review-FaceGym-RVW62701476.htm","""2022-04-12T00:00:00.000Z""",2,"",2022,1,"null","","Former Employee","","","POSITIVE","APPROVE","POSITIVE",3,5,4,5,"Enjoyable time","FaceGym","","","","","","","","Felt supported, loved my coworkers, loved the brand concept, hours are normal, Team United together, good benefits offered","Would like to see the company grow faster, ability to grow quicker, salary raises with the growing inflation",5,5,"",""
"2023-07-21 00:00:00.000","73099459","73099459","https://www.glassdoor.com/Reviews/Employee-Review-Babylon-RVW73099459.htm","""2023-01-29T00:00:00.000Z""",2,"",2023,2,"null","","Former Employee","","","NEUTRAL","DISAPPROVE","NEGATIVE",4,3,3,4,"Lacks good leadership","Babylon","","","","","","","","Great mission. Good technical stack and generally good skills within the engineering community.","Seriously lacks leadership and direction from the top.",4,1,"",""
"2023-07-22 00:00:00.000","59078301","59078301","https://www.glassdoor.com/Reviews/Employee-Review-RICS-RVW59078301.htm","""2022-02-03T00:00:00.000Z""",8,"",2021,6,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,2,3,"Poor management and women are not treated well","RICS","","","","","","","","Depending on your role, there's a good work life balance.","No organization or strategy, employees not empowered or enabled to their jobs and a bunch of chauvinistic men who talk down to the female staff.",3,1,"",""
"2023-07-24 00:00:00.000","39779438","39779438","https://www.glassdoor.com/Reviews/Employee-Review-Blank-Rome-RVW39779438.htm","""2020-12-24T00:00:00.000Z""",1,"",2020,4,"null","","Former Employee","","","NEGATIVE","APPROVE","NEGATIVE",1,3,1,2,"Do not value employees","Blank Rome","","","","","","","","Pay is decent for the work","Have to pay for medical, not vested in retirement plan for almost 4 years, everyone is replaceable no matter how long they’ve been there",3,1,"",""
"2023-07-22 00:00:00.000","59058804","59058804","https://www.glassdoor.com/Reviews/Employee-Review-D2L-RVW59058804.htm","""2022-02-03T00:00:00.000Z""",8,"",2022,4,"null","","Former Employee","","","NEGATIVE","NO_OPINION","NEGATIVE",1,1,1,2,"Terrible experience overall - do not recommend!","D2L","","","","","","","","- flexibility
- remote
- not much else","- underpaid (leadership acknowledged it, but couldn't change it)
- overworked
- no recognition
- toxic environment full of favoritism
- target of bullying and harassments 
- no career planning/growth/personal development opportunities (internal program had no courses of relevance to my role or desired career progression)
- poor communication
- no transparency
- loss of many amazing people in leadership completely changed the culture and how the department functioned
- had to fight for a referral bonus I was entitled to - and never received",1,1,"",""
"2024-03-29 00:00:00.000","9779","60667069","https://www.glassdoor.co.uk/Reviews/Employee-Review-Teleperformance-RVW60667069.htm","""2022-03-04T20:49:41.413Z""","","",2021,1,"null","REGULAR","Former employee, less than 1 year","","","POSITIVE","DISAPPROVE","POSITIVE",3,4,3,5,"NHS Blood campaign","Teleperformance","","https://www.glassdoor.co.uk/Reviews/Teleperformance-Reviews-E9779_P2901.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","Liverpool, England","Customer Service","Pay more money","https://www.glassdoor.co.uk/Overview/Working-at-Teleperformance-EI_IE9779.11,26.htm","https://www.glassdoor.co.uk/Reviews/Teleperformance-Reviews-E9779.htm?filter.iso3Language=fra&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","Home working 
Outbound calling 
Nice role with no strict targets 
Working with nice customers who want to help","Money min wage 
Scripted calls very robotic",2,3,2,"9779"
